contains_idioms,text,original_text
話 を 詰める,I'll let you know after we've talked more.,（仲谷）お２人には もう少し 話を詰めてから お伝えします
話 を 詰める,I'm meeting with Foster's Far East Area Manager and working out some details.,実は今 ﾌｫｽﾀｰの極東ｴﾘｱﾏﾈｰｼﾞｬｰと 会って話を詰めてるんだが
調べ が つく,"- Well,based on we could find, he was so devastated losing his family,",- 調べがついたところじゃ 家族を失って　彼はひどく荒み
調べ が つく,"Well, it took us all of two minutes to find out he borrowed money from you, to buy all that stuff he really couldn't afford.",奴が自分じゃ買えない物を全部買うために 君から金を借りたことは　２分で調べがついた
調子 が いい,"Good sign, actually. Means he's stoked.",調子がいいサインだよ ジェームスにとってはね
調子 が いい,"You're having a good night. Mm-hmm. Okay, I am now gonna take the long walk to the little boy's room.",今夜は調子がいいな オレはちょっとトイレまで
調子 が いい,"I am... better with you, Watson.",僕は　君と一緒にいた方が　調子がいい
調子 に 乗る,"You get one of those as captain, but don't push your luck, Maria.",席は１つだけだ 調子に乗るなよ マリア
調子 に 乗る,"No proof, but you're not innocent yet! So let me defend you and stay quiet...",証拠はない 調子に乗るな
調子 に 乗る,Within reason. Want to come to dinner with Larry and me?,調子に乗らないで 夕食は一緒に？
調子 を 合わせる,"And he'd play along for a few minutes, but... then he'd leave for work.","2,3分は調子を合わせるんです でも... すぐに仕事に戻りました"
調子 を 合わせる,"So why'd you even play along, Finch?",それで なんで調子を合わせる フィンチ?
調子 を 合わせる,"You and I went so long in our friendship without ever touching, yet I always felt attuned to you.",君と私は長い間友情をもってやってきた、 触れることなく、だが音のように、 いつも君に心の調子を合わせていると感じていた。
論 より 証拠,"Anyway, the proof is in the pudding.",とにかく... 論より証拠だ
諸刃 の 剣,Perception's a tool that's pointed on both ends.,諸刃の剣だよ
諸刃 の 剣,Hydrating on a stakeout is a double-edged sword anyway.,張り込みでの水分補給は どっちみち諸刃の剣だ
諸刃 の 剣,Fighting with it put the warrior into a state of uncontrollable rage.,"しかし、それは""諸刃の剣""でした、 戦士は制御不能の激高状態におちいった。"
諸手 を 挙げる て,None of us had any problems with that.,我々は諸手を挙げて賛成する
豹変,Yeah.,そうだ 子供はその後に豹変し
豹変,People say he's changed.,豹変したのだと　もっぱらの噂だ
豹変,His eyes were different.,彼の目が 瞳が豹変して
財布 を 握る,Now we've got as many armies as there are men with gold in their purse.,今、多くの軍は有るが その兵の 財布を握る者がいるので
責め を 負う,They're letting you take the fall?,- 上層部はあなたに責めを負わせたの？
責め を 負う,"You get the blast, they get the blame.",爆破を仕掛けるのは　君だが 責めを負うのは　ＥＬＭだ
責め を 負う,A scapegoat.,身代わりに　責めを負うこと
"責め を 負う,飛ぶ で 火 に 入る 夏 の 虫","You feel awful and take full responsibility for failing to stop Adalind and her child from slipping from your grasp and getting away, despite the fact that we had intercepted communications from Resistance agents, which gave you sufficient time to disrupt their plans.",君は責めを負う覚悟でいる 理由は 飛んで火に入る夏の虫の アダリンド親子を 逃がしたからで
買う て 出る,I think it means you might have to take on the dirty job at times.,汚れ役を買って出なきゃ いけなかったりもすると思うの
買う て 出る,Harbinger sponsored that?,会社が買って出た？
買う て 出る,"She volunteers to take on any operation for money, no matter how great the risk to the patient.",金のためなら　患者を どんな危険な目に遭わせようと→ オペを買って出る。
赤い なる,"No, I'm going to turn red.",いやいや 赤くなる やめて
赤い なる,The smoke turns red when you've forgotten something.,中の煙が赤くなるのは何か忘れてる時よ
赤い なる,You got me blushing' 'til I...,顔が赤くなるわ・・・
赤子 の 手 を ねじる,It's child play.,赤子の手をねじるようなもの
赤子 の 手 を 捻る,They will seek a vengeance on you that will make God striking down Lucifer seem like child's play.,赤子の手を捻るが如く 神がルシファーを倒したように 皆あなたに復讐するのよ
趣向 を 凝らす,It is a spectacle unlike most have ever witnessed.,今までにない 趣向を凝らしている
趣向 を 凝らす,I'm trying different things.,僕は趣向を凝らしてるんだ。
足 が ある,"You've got healthy young legs, haven't you?",健康な足があるだろ？
足 が ある,The equation couldn't reconcile relativity with quantum mechanics. You need more. More?,相対性理論と量子論の 融合には不足があった
足 が ある,Back when you had two legs and we didn't have a baby crying for walkers every four hours.,それはあなたに2本の足があって 赤ちゃんも居なかったらの 4時間おきに泣く子を ウォーカーの中には
足 が 付く,"Lady Reed here's got a stick so far up her ass, it's a wonder her feet touch the ground.",リードのお嬢様は堅苦しくて冗談が通じない 地に足が付いてるのかしら
足 が 付く,They might be able to trace the reset signal back to you.,あなたは足が付いている
足 が 付く,Hang on. Wouldn't it be awful if it was traceable back to us?,だが 君から俺達に足が付くんじゃ？
足 が 出る,No wonder he has issues.,? ) 足が出て当然だ
足 が 出る,But my feet wouldn't move.,足が出ない
足 が 早い,Whoever's the fastest runner. - Who is that? - I am.,- 足が早いのは誰だ？
足 が 早い,"The quieter we are, the better chance we have in getting him.",ケスラーみたいな輩は 逃げ足が早いんだ
足 が 早い,Struck by lighting? Was in a coma for nine months? Woke up being able to run faster than the speed of sound?,雷に撃たれて 足が早くなった青年よ
足 が 速い,I hope you're bringing more to the table than just quick reflexes.,足が速い以外に、何か 特技があるといいけど。
足 が 速い,They're getting away!,逃げ足が速い！ ！ ？
足 が 速い,"There's a prophecy that tells of a creature, swift of foot white as snow.",我々にはある言い伝えがあった 足が速く．．． 雪のように白い．．．
足 が 遠のく,"The beaches are fully opened, it's a beautiful part of the world and... we hope people aren't put off coming by this... tragic, yet isolated event.",海岸は　完全に開放され 世界でも有数の美しい景色が楽しめます この痛ましい事件ひとつのために 人々の足が遠のかないことを願っています
足 が 重い,"Fuck, my feet are killing me.",あぁ... 足が重いわ...
足 を 入れる,"One for each leg, Eric.",それぞれに足を入れろ　エリック
足 を 入れる,There are still tiny traces of it in the trainers from where he put the cream on his feet.,彼が足を入れた場所に 薬の痕跡が残ってたから
足 を 入れる,So I put my rabbit's foot in that package.,封筒には ウサギの足を入れた
足 を 出す,"Besides, it didn't hurt that my legs looked great in her outfit.",コスプレして 足を出しても 大根には見えなかったわ
足 を 出す,"When I go forward on my left, you're back on your right.",私が左足を出したら 右足を引いて
足 を 出す,Get on your front foot.,前足を出して
足 を 取る れる,His foot got caught in the shag throw.,奴が絨毯に足を取られて
足 を 引っ張る,"Daniel brought in Chad to backstab me-- oh, I mean help me-- and I gotta get to work before he helps me out of a job.",僕の足を引っ張りに 席のあるうちに行かなきゃ!
足 を 引っ張る,To me you're dead weight.,足を引っ張るな
足 を 引っ張る,"Because of this gaming, it pulled him right down.",ゲームがこの子の 足を引っ張ってるね
足 を 止める,I never left my study. Never stopped her on the stairs.,私は書斎から出てきたことはないし 彼女も階段で足を止めたことなどない
足 を 止める,Master Baggins... I suggest you keep up.,バギンズ殿 足を止めるんじゃない
足 を 止める,You got to stop tapping.,足を止めろ
足 を 洗う,Don't do the job.,足を洗うんだ 友達は殺された
