source,references,hypothesis,type
頭を下ろして、大丈夫？,"['Head on down, okay?']","Put your head down, okay?",idiomatic
ただ頭を丸めただけだろ?,"['The hell did you shave your head for, fool!']","You just rolled your head, didn't you?",idiomatic
頭を冷やしたほうがいいと 思うので。,"[""I think it's better (when he's) cooled off. A certain somebody.""]",I think we should cool our heads.,idiomatic
頭を切り換えられなかったんだ,"[""It's me, I couldn't get out of my head.""]",I couldn't get my head around it.,idiomatic
頭を切り替えましょう,"['You need to disconnect, Boss.']",Let's switch heads.,idiomatic
"先ず あなた方が 頭を切り替え ""仕分け達人""になるの","['So, first we will be installing and training you on a system that we\'re calling, ""The Wizard.""']","First, you need to change your mind and become a master sorter.",idiomatic
頭を切り替えようとしても,['I keep turning things around in my mind.'],I'm trying to get my head out of my ass.,idiomatic
君は 王族の人間関係に― 頭を 悩ますべきではない,"[""But you shouldn't bother your pretty little head about all this royal intrigue.""]",You shouldn't have to worry about royal relationships.,idiomatic
考えても見ろ どこに 頭を抱える必要がある？,"[""Think about it. When I'm studying for the bar and you're writing your thesis this is the shit we're gonna think about.""]","Think about it, where do you need to get your head out of your ass?",idiomatic
命を奪うことに ...夢中にっていた、だが僕は、... 命を生み出すという事で頭を抱えて悩んでいる。,"[""I've been so preoccupied with taking a life, I'm, uh... having trouble wrapping my head around making one.""]","I was obsessed with taking a life... I was obsessed, but I ... I'm having trouble wrapping my head around the idea of creating life.",idiomatic
頭を振って？,['Just nod your head? Baby?'],Shake your head?,idiomatic
頭を振るだけでも？,"['Can you just nod your head, baby?']",Even if you just shake your head?,idiomatic
- 頭を振るな,"[""Don't turn your head!""]",- Don't shake your head.,idiomatic
２ポンドでも 頭を痛めてるのに,"[""4 pounds, as if 2 pounds wasn't bad enough.""]","I mean, two pounds is a lot to wrap your head around.",idiomatic
頭を痛めるとしたら 長引いてる あなたの捜査よ,"[""Yours,however,could take a turn for the worse if you don't wrap up this investigation.""]","If anyone's head hurts, it's yours for the taking.",idiomatic
今　この国が最も 頭を痛めてる問題は？,['What bugs you the most about this country?'],What's the most vexing issue facing this country right now?,idiomatic
スズメバチの巣に 頭を突っ込んだ,['Stoved his head in a hornets nest'],I stuck my head in a hornet's nest.,idiomatic
だが その年寄りだけが 頼みの綱なんだろう,"[""This old man's all you've got. You know that and I know that.""]",But I guess the old man is our only hope.,idiomatic
魔法使いの頼みの綱だ,"[""It's a wizard's bread and butter, really.""]",It's what wizards ask for.,idiomatic
だといい　頼みの綱だ,['I hope so. My best chance of getting back home.'],I hope so. I'm counting on you.,idiomatic
三十六国に顔が利くだろう？,"[""Aren't you close to the thirty-six nations?""]","You have a face in all thirty-six countries, don't you?",idiomatic
数学クラブにも新聞部にも 顔が利く　ハッカーのメンバーだし,"['I also have my Math Club Card, Hacker Membership, Journalist Pass,']","He's a member of the math club, he's a member of the newspaper club, he's a hacker.",idiomatic
VCに顔が利く,"[""- He's got connections to VCs.""]",have a lot of face time with the VC,idiomatic
だが奴は顔が売れすぎてる,"[""There's no way! The guy's too high profile.""]",But he's got too much face to sell.,idiomatic
顔が広いから デルグロスに頼まれた,"['Delgros knew I had their ear, so he offered me money to push things through.']",Delgros asked me to do it because of my wide face.,idiomatic
中東では顔が広い,['I ran many sorts of parts to all sorts of places in the Middle East.'],"In the Middle East, he has a wide face.",idiomatic
飲み屋からボストンまで顔が広い人がいる,"[""He's got the ear of every captain from Bar Harbor to Boston.""]",Someone with a wide face from bars to Boston.,idiomatic
顔が 揃っていません,"[""Not everyone's here yet. What about Fornay?""]",I don't see all the faces.,idiomatic
なぜ顔が潰れてる？,['Why do you think he smashed in the face?'],Why is your face smashed?,idiomatic
私の顔が潰れるまでは 私を利用して,"['Yeah, so when this blows up in my face, you can fire my ass.']",Use me until I fall flat on my face.,idiomatic
- 顔に出てるぞ,"[""- It's starting to show.""]",- It's all over your face.,idiomatic
今 君は生きているが 内なる汚れは 顔に出ている,['Now in order for you to stay alive we have to match your face with the ugliness of your soul.'],"Now you're alive, but the dirt inside you is showing on your face.",idiomatic
動揺が顔に出る、ですね,['They make mistakes. Nice.'],"Upset is in your face, right?",idiomatic
♪顔に書いてあるよ♪,"[""♪ Sittin' right on your face ♪""]",Â It's written all over my face.,idiomatic
顔に書いてある,"[""I can see that they haven't.""]",It's written on his face.,idiomatic
顔に書いてあるだけさ,"[""Just what's written on your face.""]",It's written on your face.,idiomatic
君たちは約束を破って 私の顔に泥を塗った,"['- You went back on your word, And then you rubbed my face in it.']",You broke your promise and got in my face.,idiomatic
ソンレンも　男の子を産んだら 誰かの顔に　泥を塗ってしまうわね,['If fourth sister has a son someone will be very unhappy.'],"And Songlian, if you have a boy, you're going to bring dirt on someone's face.",idiomatic
誰かが手下のネイサンの 顔に泥を塗った！,['Someone chases my boy Nate out of the tick tock and puts one in his face!'],Someone got in Nathan's face!,idiomatic
顔を作っているように 見えたのは以外だった。,"[""I didn't know your face muscles could make that look.""]",Except it looked like he was making a face.,idiomatic
僕が閲覧したポルノサイト情報から エヴァの顔を作った？,"[""Did you design Ava's face based on my pornography profile?""]",Did you make Eva's face based on the pornographic sites I visited?,idiomatic
パンザーの事件のことで FBIが　至る所に顔を出してくる,"[""FBI's all over us about this, Panzer case.""]",The FBI is popping up everywhere over the Panzer case.,idiomatic
- その内 顔を出すさ,"[""- It'll show up.""]",- He'll show his face one of these days.,idiomatic
クインシー辺りにゃ 顔を出すなよ,"['And you better never show your face around Quincy, you hear me? Okay, come on. Ever!']",Keep your face out of Quincy and the surrounding area.,idiomatic
んー、いや、直接顔を合わせた方がいい、 そう思うんだ。,"[""Mm, no, in person's better, I think.""]","Hmm, no, face-to-face is better, I think.",idiomatic
親族が顔を合わせる機会は 何度もあったが― 殺したいとは思っても 殺したことはなかった,"[""Look, buddy, I'm trying to be objective here, but we've had countless family functions before, and even though we wanted to kill one another, we never did.""]","I've had many opportunities to see my relatives, but I've never killed anyone, even though I've wanted to.",idiomatic
